id,name,ml_target,degree,clustering,eigenvector,pagerank,degree_centrality,k-core
16563,sergeitatarinov,0,3,0.6666666666666666,0.0022502071945166343,7.920732273085351e-06,7.957770763150216e-05,3
16564,coloz,0,7,0.09523809523809523,0.0027829309017606855,1.531578871542151e-05,0.00018568131780683837,6
16565,obdobriel,0,7,0.19047619047619047,0.0002329197392061814,1.735549250882683e-05,0.00018568131780683837,6
16566,Kayoti,0,1,0.0,0.0001239464799547286,5.183796707845729e-06,2.6525902543834053e-05,1
16567,joonro,0,3,0.0,0.002483971727983605,8.32943493345614e-06,7.957770763150216e-05,3
16568,bhanu2217,0,1,0.0,4.9985787546121616e-05,5.406590683551961e-06,2.6525902543834053e-05,1
16569,mainerror,0,8,0.5,0.003352324307513727,1.3921482953228381e-05,0.00021220722035067242,8
16570,adrianhopebailie,0,14,0.02197802197802198,0.0007072140317237342,2.4429645326004557e-05,0.00037136263561367674,10
16571,fbielejec,1,6,0.06666666666666667,0.0024876687400930335,1.3413024205168077e-05,0.0001591554152630043,6
16572,davidwparker,0,3,0.0,0.0006145119236405389,1.3442690213525248e-05,7.957770763150216e-05,2
16573,pmarrone,0,1,0.0,0.00037113404100521606,5.5900870337991145e-06,2.6525902543834053e-05,1
16574,houshuang,0,10,0.1111111111111111,0.001217084237094416,2.1466524328297086e-05,0.0002652590254383405,7
16575,seanmthompson,0,2,0.0,0.0011194845321541205,6.628087184904404e-06,5.3051805087668106e-05,2
16576,manuhdez,0,1,0.0,0.00010128811680584845,5.191852394106657e-06,2.6525902543834053e-05,1
16577,sokel,0,4,0.3333333333333333,0.0001271640889816838,1.181242561065355e-05,0.00010610361017533621,3
16578,oralunal,0,11,0.2,0.004177775129181417,1.8580347670206557e-05,0.00029178492798217457,11
16579,justrdk,0,27,0.1623931623931624,0.007518475037078061,4.102929104931605e-05,0.0007161993686835194,21
16580,cgatno,0,15,0.26666666666666666,0.0074767257195488485,2.5013424480597125e-05,0.0003978885381575108,13
16581,ZLester,0,15,0.09523809523809523,0.005105396347295102,2.5903307232325947e-05,0.0003978885381575108,12
16582,sesh,0,20,0.2,0.003765222800876098,3.2403664675257956e-05,0.000530518050876681,15
16583,Squareys,0,5,0.1,0.0001337753164893424,1.3205109040917273e-05,0.00013262951271917026,5
16584,pouyanh,0,9,0.1388888888888889,0.00045821607777458826,1.7154519894407227e-05,0.00023873312289450648,8
16585,lihaizhong,0,2,0.0,9.177566773457008e-05,8.832757637184413e-06,5.3051805087668106e-05,2
16586,eaguad1337,0,1,0.0,9.39931629541473e-06,5.757428549011868e-06,2.6525902543834053e-05,1
16587,edersoares,0,11,0.16363636363636364,0.0010759469039357083,1.9497085704138962e-05,0.00029178492798217457,9
16588,masihtamsoy,0,2,1.0,0.0021190741827569652,6.6004324975841995e-06,5.3051805087668106e-05,2
16589,johnfredcee,0,1,0.0,4.0170869851192505e-08,1.206713469623035e-05,2.6525902543834053e-05,1
16590,christsaragih,0,3,0.0,1.1779363976169229e-05,1.1178854661624164e-05,7.957770763150216e-05,3
16591,saigerutherford,1,8,0.14285714285714285,0.00016604377793363065,2.0382953014365458e-05,0.00021220722035067242,5
16592,tareksalem,0,1,0.0,2.266274066769071e-05,5.359406509479814e-06,2.6525902543834053e-05,1
16593,kasunkv,0,6,0.06666666666666667,0.0020680816194664497,1.9338198322994095e-05,0.0001591554152630043,3
16594,benscarisdead2,0,2,1.0,7.1887968923042795e-06,9.716512078177016e-06,5.3051805087668106e-05,2
16595,WayneTrum,0,4,0.5,0.00011762973047784024,1.018694298686977e-05,0.00010610361017533621,3
16596,pterdchanakul,1,1,0.0,7.342174639650936e-08,1.0911487136970283e-05,2.6525902543834053e-05,1
16597,cdrn,0,5,0.3,0.0025790511674386907,1.5731213285466337e-05,0.00013262951271917026,4
16598,MuhaddiMu,0,15,0.11428571428571428,0.002215797221889128,2.4177899937562312e-05,0.0003978885381575108,13
16599,iwillwen,0,99,0.08616780045351474,0.007971582170989885,0.0001158784230246965,0.0026260643518395714,34
16600,kagawagao,0,41,0.23170731707317074,0.011366405911452316,5.3198391083765125e-05,0.001087562004297196,31
16601,ruikong,0,2,0.0,0.0001922119341048031,6.35016881827331e-06,5.3051805087668106e-05,2
16602,Eronana,0,7,0.0,0.00031631001303577405,1.641186795614168e-05,0.00018568131780683837,6
16603,ansonyao,0,5,0.2,0.0027009244000450543,1.1789719400469214e-05,0.00013262951271917026,4
16604,thekillerdev,0,3,0.0,0.0008477136558031541,8.360256816683447e-06,7.957770763150216e-05,3
16605,cuongpianna,1,1,0.0,4.718377981020411e-05,5.4413926178554845e-06,2.6525902543834053e-05,1
16606,gwleuverink,0,4,0.0,0.002938894993284961,1.013487291897295e-05,0.00010610361017533621,4
16607,CliffordAnderson,0,5,0.2,0.00042481377271055495,1.2305488876593523e-05,0.00013262951271917026,5
16608,schnie,0,5,0.3,0.002794662511059555,1.0291607120217628e-05,0.00013262951271917026,5
16609,MFatihMAR,0,7,0.0,0.0005177620935313984,1.783324828492152e-05,0.00018568131780683837,5
16610,asmitapoddar,1,14,0.08791208791208792,0.0023559544077043954,3.090275891296767e-05,0.00037136263561367674,10
16611,CaoXueLiang,1,20,0.28421052631578947,0.001834656130289228,2.7508538733582137e-05,0.000530518050876681,19
16612,ObertShen,0,4,0.16666666666666666,0.0024549967187576472,9.730615186069507e-06,0.00010610361017533621,4
16613,nahid,0,44,0.1427061310782241,0.0074874227890897975,6.52647807259828e-05,0.0011671397119286983,20
16614,JohannHospice,1,4,0.3333333333333333,0.0010937839178306596,9.833984211734544e-06,0.00010610361017533621,4
16615,charlietango,0,3,0.3333333333333333,0.0008183286255890767,7.73990010292666e-06,7.957770763150216e-05,3
16616,baishiup,0,15,0.26666666666666666,0.004055288638004043,2.1511544400052884e-05,0.0003978885381575108,15
16617,loyalyonggang,1,9,0.2777777777777778,0.0012963019656713507,1.6887617916809404e-05,0.00023873312289450648,8
16618,gchevalley,1,1,0.0,9.951141927898659e-05,5.293016684287775e-06,2.6525902543834053e-05,1
16619,ReliefZk,0,4,0.5,0.0028088861004812206,9.032152880555889e-06,0.00010610361017533621,4
16620,somethvictory,0,3,0.0,0.0008649459537215237,7.762149211206524e-06,7.957770763150216e-05,3
16621,Angus-Liu,0,18,0.1895424836601307,0.003039478511766948,2.6773171090515984e-05,0.00047746624578901296,16
16622,caoweiju,0,2,0.0,0.001385746720103637,6.548015655157732e-06,5.3051805087668106e-05,2
16623,nijikokun,0,49,0.10034013605442177,0.009638052028751577,7.260706484319688e-05,0.0012997692246478685,25
16624,sugarac,0,12,0.21212121212121213,0.001622755354392365,1.8589323783599464e-05,0.0003183108305260086,12
16625,nicowenterodt,0,2,0.0,8.065728422494773e-05,6.8355222402817674e-06,5.3051805087668106e-05,2
16626,ardabbour,1,3,0.0,0.0001367797428245148,7.62169865901877e-06,7.957770763150216e-05,3
16627,edisonlee55,0,9,0.25,0.00011101328646983204,2.0159566062841943e-05,0.00023873312289450648,6
16628,reciosonny,0,1,0.0,0.00037113404100521606,5.5900870337991145e-06,2.6525902543834053e-05,1
16629,lightxu,1,4,0.6666666666666666,0.0024784876964803215,9.889378491576103e-06,0.00010610361017533621,4
16630,dylanbhughes,0,6,0.26666666666666666,0.003874480837258744,1.2245969159542602e-05,0.0001591554152630043,6
16631,sebastianruder,1,398,0.009189524448438667,0.011730346529019836,0.0007307742643481765,0.010557309212445952,26
16632,VoyagerIII,1,1,0.0,2.5177056721999784e-06,6.038547957092799e-06,2.6525902543834053e-05,1
16633,kk86bioinfo,0,12,0.12121212121212122,0.0017661042467616488,1.9623306399218048e-05,0.0003183108305260086,11
16634,farice,1,2,0.0,0.0002766580387584158,6.5957001486399846e-06,5.3051805087668106e-05,2
16635,cclient,0,2,0.0,6.0753393231135024e-05,6.535984879761868e-06,5.3051805087668106e-05,2
16636,ZhangYunfang,0,7,0.047619047619047616,0.0004473192032465396,1.3988503459158866e-05,0.00018568131780683837,6
16637,MaksimDan,1,3,0.0,0.00043953451563223233,1.3446137522854937e-05,7.957770763150216e-05,2
16638,gabeio,0,14,0.26373626373626374,0.005370531133739225,2.2442697498825278e-05,0.00037136263561367674,13
16639,ayushchopra96,1,8,0.10714285714285714,9.53988221712798e-05,1.7674497681446998e-05,0.00021220722035067242,6
16640,bolismauro,0,9,0.3333333333333333,0.0010180442486846777,1.5813274153350482e-05,0.00023873312289450648,8
16641,jchodera,1,19,0.06432748538011696,0.0006476919103069851,4.4010172219088044e-05,0.000503992148332847,9
16642,sdsdsxcxc,0,6,0.5333333333333333,0.0019273049103455734,1.1631507496591915e-05,0.0001591554152630043,6
16643,flupine,0,5,0.1,0.000766773229069273,1.3413208606166698e-05,0.00013262951271917026,4
16644,jseteny,0,14,0.27472527472527475,0.00716083162493015,2.340324185927848e-05,0.00037136263561367674,12
16645,matty234,0,1,0.0,0.002390927041092497,5.555354343172847e-06,2.6525902543834053e-05,1
16646,mrquincle,0,11,0.16363636363636364,0.0027959117874898254,2.280260718865611e-05,0.00029178492798217457,9
16647,joostrijneveld,0,1,0.0,5.5169695690441696e-05,5.4029678475196426e-06,2.6525902543834053e-05,1
16648,qxk23,0,3,0.0,0.0003385389931245676,7.802437911244194e-06,7.957770763150216e-05,3
16649,cscherrer,1,9,0.19444444444444445,0.00047852565069193966,2.2248101390152358e-05,0.00023873312289450648,7
16650,guybartal,1,1,0.0,3.7429166307938234e-06,6.378647608193885e-06,2.6525902543834053e-05,1
16651,hirofumi0810,1,8,0.21428571428571427,0.00024953509172436536,1.927067151200098e-05,0.00021220722035067242,6
16652,monteirobrena,0,9,0.16666666666666666,0.0004483710522799799,1.8090763989514716e-05,0.00023873312289450648,7
16653,sebastianconcept,0,9,0.16666666666666666,0.0003268363672197895,1.808765502703389e-05,0.00023873312289450648,8
16654,olivermontes,0,61,0.05136612021857923,0.007308445989269064,9.890508709472357e-05,0.0016180800551738772,25
16655,Alaya-in-Matrix,1,1,0.0,1.221031638418136e-06,6.498115080289237e-06,2.6525902543834053e-05,1
16656,gvassallo,0,11,0.16363636363636364,0.0016244640875841658,1.868341735395302e-05,0.00029178492798217457,9
16657,robertchoi,1,1,0.0,1.5340786781795593e-05,5.848960747627684e-06,2.6525902543834053e-05,1
16658,PriscylaSantos,0,8,0.17857142857142858,0.002212955534981881,1.3740501444035922e-05,0.00021220722035067242,8
16659,PanosAntoniadis,1,1,0.0,3.267179499573745e-05,6.009328529232878e-06,2.6525902543834053e-05,1
16660,domfarolino,0,19,0.04678362573099415,0.0021471873446746044,3.422365108187267e-05,0.000503992148332847,11
16661,icco,0,28,0.17195767195767195,0.007628689417896163,4.386688200221221e-05,0.0007427252712273535,20
16662,YamilG,0,4,0.5,0.003097290190820511,9.243369297061038e-06,0.00010610361017533621,4
16663,dobs,0,4,0.6666666666666666,0.003041683649189354,9.94676078386795e-06,0.00010610361017533621,4
16664,jcottam,0,3,0.6666666666666666,0.0027263723914286377,7.81998886484923e-06,7.957770763150216e-05,3
16665,katesclau,0,5,0.3,0.00031953094074745704,1.0773063911767961e-05,0.00013262951271917026,5
16666,benbuleong,1,2,1.0,2.5054016356028065e-05,7.5815884705891125e-06,5.3051805087668106e-05,2
16667,Turao,0,2,0.0,0.0010275474414654959,7.0918130002695735e-06,5.3051805087668106e-05,2
16668,GetCodePanda,0,3,0.3333333333333333,0.0004558508795329148,8.040707787275157e-06,7.957770763150216e-05,3
16669,harttle,0,27,0.008547008547008548,0.0017880595399378041,3.973035651670014e-05,0.0007161993686835194,14
16670,alpby,1,1,0.0,4.1616772669022715e-07,1.0450132962517571e-05,2.6525902543834053e-05,1
16671,alfredtofu,1,3,0.0,0.00012723310697272718,7.889819117150878e-06,7.957770763150216e-05,3
16672,danielrubango,0,3,0.0,0.0010572371169926711,8.406252936180547e-06,7.957770763150216e-05,3
16673,YuxiangJohn,1,1,0.0,2.2914102247905977e-06,6.006411488141258e-06,2.6525902543834053e-05,1
16674,PezCoder,0,5,0.4,0.002887585864707929,1.0762146029434363e-05,0.00013262951271917026,5
16675,JohannMG,0,7,0.42857142857142855,0.0050105815855877485,1.5602052172578517e-05,0.00018568131780683837,6
16676,dpopp07,0,1,0.0,4.7347067743542424e-05,5.409354758914471e-06,2.6525902543834053e-05,1
16677,SeanMcP,0,10,0.08888888888888889,0.0010459264654616536,2.2907504143749475e-05,0.0002652590254383405,8
16678,luisfelipegodoi,0,7,0.42857142857142855,0.005414949467389064,1.3363990509658242e-05,0.00018568131780683837,7
16679,dylanpyle,0,12,0.3939393939393939,0.007521516344864531,1.9899629707766065e-05,0.0003183108305260086,12
16680,HFO4,0,95,0.04165733482642777,0.005434259032321324,0.00014205928486031022,0.002519960741664235,24
16681,jorchg,0,2,0.0,5.2921808831839786e-05,9.310300346201974e-06,5.3051805087668106e-05,2
16682,joshfarrant,0,5,0.0,0.00014959379244229072,1.0409595330320756e-05,0.00013262951271917026,5
16683,ixisio,0,8,0.5,0.003435980966443706,1.5617131581529814e-05,0.00021220722035067242,7
16684,agamemnonc,1,1,0.0,0.0001456609011985887,5.628279445669732e-06,2.6525902543834053e-05,1
16685,lucasprogamer,0,5,0.5,0.00023864157814660028,1.2035670948419673e-05,0.00013262951271917026,4
16686,gokulkrishh,0,77,0.15857826384142173,0.016384017738871194,0.00010288369087211174,0.002042494495875222,34
16687,nikmaniatis,0,1,0.0,2.4129748292632216e-05,6.543151277345797e-06,2.6525902543834053e-05,1
16688,AlenHujdur,0,5,0.0,0.0008013712594651762,1.0276253069922793e-05,0.00013262951271917026,5
16689,klren0312,0,88,0.07366771159874608,0.010089989367541059,0.00011479872833961253,0.0023342794238573965,31
16690,mooreryan,0,1,0.0,6.592943229900092e-06,5.962827391751614e-06,2.6525902543834053e-05,1
16691,saracope,0,9,0.1388888888888889,0.0031181651234308493,1.579912295725226e-05,0.00023873312289450648,8
16692,miquelmarti,1,8,0.10714285714285714,0.00014343132048410094,1.904709216298089e-05,0.00021220722035067242,6
16693,nmarus,0,3,0.0,0.0010303941566463981,8.875600346392237e-06,7.957770763150216e-05,3
16694,sthibault,0,9,0.16666666666666666,0.003510663764684934,1.6488211029133054e-05,0.00023873312289450648,9
16695,frankhale,0,5,0.1,0.0005020773220043761,1.1015900966145796e-05,0.00013262951271917026,5
16696,lbb199197,1,2,1.0,0.002484000855638246,6.6730647918116375e-06,5.3051805087668106e-05,2
16697,lijunray,0,1,0.0,2.254316798407386e-05,5.778662113828131e-06,2.6525902543834053e-05,1
16698,octavioturra,0,5,0.3,0.002888291748373099,1.1055927272295418e-05,0.00013262951271917026,5
16699,mincongzhang,1,6,0.13333333333333333,0.0021774072281539464,1.4432374111776246e-05,0.0001591554152630043,5
16700,arashmanteghi,0,11,0.10909090909090909,0.002433106372568768,2.3093134227237575e-05,0.00029178492798217457,9
16701,RahulJanagouda,0,13,0.1282051282051282,0.0028305386642974843,2.1091211052189622e-05,0.0003448367330698427,11
16702,bengreenier,0,11,0.18181818181818182,0.002034165915170848,1.8770063845332976e-05,0.00029178492798217457,10
16703,genediazjr,0,83,0.16397296503085512,0.019910279217459845,0.00010723123935678934,0.0022016499111382265,34
16704,brucevanhorn2,0,1,0.0,0.00024321427015523345,5.130541415685015e-06,2.6525902543834053e-05,1
16705,kenkoii,0,7,0.47619047619047616,0.004100307700778377,1.3342408749013391e-05,0.00018568131780683837,7
16706,amansoni,1,7,0.19047619047619047,0.002602861895605556,1.4606223690917794e-05,0.00018568131780683837,6
16707,henrysky,1,2,0.0,3.0596548944011297e-05,8.237804705546222e-06,5.3051805087668106e-05,2
16708,imlidian,1,6,0.2,0.00021056670980325762,1.2326924616127627e-05,0.0001591554152630043,6
16709,muhamuttaqien,0,19,0.16374269005847952,0.005966656322642412,3.332762295435473e-05,0.000503992148332847,15
16710,alexander-schranz,0,3,0.3333333333333333,0.0011050308343350365,8.17097736570404e-06,7.957770763150216e-05,3
16711,screets,0,1,0.0,0.002390927041092497,5.555354343172847e-06,2.6525902543834053e-05,1
16712,colpanik,0,4,0.16666666666666666,0.00023376191712133656,1.0069507487509445e-05,0.00010610361017533621,4
16713,thekaduu,0,3,0.0,0.0002260895082403128,8.00814652209092e-06,7.957770763150216e-05,3
16714,jordonbiondo,0,2,0.0,0.0002486029250359541,6.601203218036397e-06,5.3051805087668106e-05,2
16715,AlexanderProd,0,2,0.0,0.0001500965087779856,6.750159375316972e-06,5.3051805087668106e-05,2
16716,doyoe,0,132,0.03342586167013648,0.009279918441698209,0.00016255170275219564,0.003501419135786095,32
16717,YueHub,0,3,0.0,0.0024112592844247127,1.154242465414083e-05,7.957770763150216e-05,2
16718,sanketsaurav,0,22,0.14285714285714285,0.005781869806944837,3.652281109907873e-05,0.0005835698559643491,14
16719,aaaven,1,6,0.0,0.0003937805885731758,1.82795767389606e-05,0.0001591554152630043,4
16720,panzer-planet,0,2,0.0,0.00039975155088939573,7.194902633064864e-06,5.3051805087668106e-05,2
16721,royhobbstn,0,2,1.0,0.0006435250066701652,6.65021134095052e-06,5.3051805087668106e-05,2
16722,brandonlamb,0,5,0.2,0.0007003087148887535,1.0865150241380431e-05,0.00013262951271917026,5
16723,sergiokopplin,0,66,0.11748251748251748,0.010065630743142805,9.66391968418507e-05,0.0017507095678930475,32
16724,Rukeith,0,8,0.32142857142857145,0.0044339266199929965,1.5186322091465661e-05,0.00021220722035067242,7
16725,ZVK,1,5,0.0,9.653301017364222e-05,1.1493240664366944e-05,0.00013262951271917026,5
16726,josemalcher,0,266,0.042303872889771596,0.02362449814687172,0.00038525382093307223,0.007055890076659858,33
16727,Adroit11,0,19,0.08771929824561403,0.002418693681811351,3.1109676310638924e-05,0.000503992148332847,14
16728,richban,1,2,1.0,0.00014204838451715605,7.061346046464073e-06,5.3051805087668106e-05,2
16729,ikarishinjigao,1,7,0.2857142857142857,0.0011168386883704988,1.4972510525152784e-05,0.00018568131780683837,6
16730,fredhohman,1,18,0.06535947712418301,0.001362396155080266,3.6649735451393444e-05,0.00047746624578901296,11
16731,ipa-mah,1,2,0.0,2.179282685330299e-05,9.3662532167431e-06,5.3051805087668106e-05,2
16732,howells,0,2,0.0,8.600371260935222e-05,6.486602232596437e-06,5.3051805087668106e-05,2
16733,RaoHai,0,25,0.18666666666666668,0.0021355658368091505,3.177014239507218e-05,0.0006631475635958513,20
16734,SnakeShawn,1,6,0.06666666666666667,0.00034902498943135675,1.3026121083609512e-05,0.0001591554152630043,5
16735,samuelkubai,0,4,0.16666666666666666,0.000694455497057364,1.0506191983618545e-05,0.00010610361017533621,4
16736,agnathan,0,4,0.0,0.00018355676074017648,1.1879648808139886e-05,0.00010610361017533621,3
16737,kiranbandi,0,2,0.0,0.0010365796367036795,6.537420154145751e-06,5.3051805087668106e-05,2
16738,AdvaithD,0,26,0.08615384615384615,0.005634612178914297,4.229563098234466e-05,0.0006896734661396854,18
16739,plusgut,0,9,0.16666666666666666,0.0037769859946702863,1.9206967905717234e-05,0.00023873312289450648,8
16740,nb312,1,20,0.10526315789473684,0.0008129157888245361,3.349727498575388e-05,0.000530518050876681,14
16741,sebasjimenez10,0,10,0.2,0.001679628816089151,1.8227771825567742e-05,0.0002652590254383405,9
16742,tacitphoenix,0,23,0.10276679841897234,0.005951884308452687,3.747752197867395e-05,0.0006100957585081832,16
16743,satimovm,0,7,0.6190476190476191,0.0059163948496985174,1.3840006806293213e-05,0.00018568131780683837,7
16744,allenLew1991,0,1,0.0,0.0006429261645898247,5.442463201741914e-06,2.6525902543834053e-05,1
16745,theYogesh,1,10,0.28888888888888886,0.0028395899716378084,1.7513896184115538e-05,0.0002652590254383405,10
16746,profburial,0,3,0.3333333333333333,0.00216963321186021,9.511091289878496e-06,7.957770763150216e-05,3
16747,bonifaido,0,6,0.4666666666666667,0.0032605961382165395,1.183681903932738e-05,0.0001591554152630043,6
16748,chengzhx76,0,11,0.6,0.003257270604748501,1.8858668926745468e-05,0.00029178492798217457,11
16749,LuisHCK,0,4,0.5,0.002897698511048866,9.53402861502797e-06,0.00010610361017533621,4
16750,d1b1,0,2,0.0,0.0002840652691223439,6.4818328267690566e-06,5.3051805087668106e-05,2
16751,geobabbler,0,10,0.06666666666666667,0.0008100176230987515,1.8074088665600273e-05,0.0002652590254383405,9
16752,Azzurrio,0,36,0.23333333333333334,0.010692949155413784,5.2810457907589583e-05,0.0009549324915780259,26
16753,axelbellec,0,6,0.4,0.000601472458138687,1.4122829085204046e-05,0.0001591554152630043,5
16754,devypt,0,33,0.10416666666666667,0.004674624089115535,5.3249862985197495e-05,0.0008753547839465238,21
16755,gentlecoder,0,3,0.0,0.000310789584200201,7.220420745064957e-06,7.957770763150216e-05,3
16756,ecrmnn,0,10,0.044444444444444446,0.000626941389587669,1.732564558993189e-05,0.0002652590254383405,8
16757,rovast,0,3,0.0,0.00026007051940511613,8.988710842891735e-06,7.957770763150216e-05,3
16758,gabrielqueiroz,0,2,0.0,0.0003957560747381147,8.808878543590878e-06,5.3051805087668106e-05,2
16759,ThaNarie,0,3,0.3333333333333333,0.0005475780312966452,7.685906824290548e-06,7.957770763150216e-05,3
16760,TomasHubelbauer,0,7,0.09523809523809523,0.0009048631425233169,1.4466345578410462e-05,0.00018568131780683837,7
16761,paveliko,0,3,0.3333333333333333,8.428779209530314e-05,8.168967958124693e-06,7.957770763150216e-05,3
16762,pipiboom,0,2,0.0,0.0004204594819515207,6.7393872419129414e-06,5.3051805087668106e-05,2
16763,fansenze,0,7,0.42857142857142855,0.00531208614211629,1.288252505184691e-05,0.00018568131780683837,7
16764,AdamMc331,1,11,0.09090909090909091,0.0002953904639143325,2.0719364002664188e-05,0.00029178492798217457,8
16765,codinguncut,0,12,0.030303030303030304,0.00041890861506137256,2.4695813792474793e-05,0.0003183108305260086,8
16766,fridolin-koch,0,2,0.0,0.0002944786842727319,6.610741065280788e-06,5.3051805087668106e-05,2
16767,jessecoding,1,5,0.1,0.0005319902687240492,1.0072602458350559e-05,0.00013262951271917026,5
16768,nosahama,0,9,0.1111111111111111,0.0032248311468093017,1.8393323003903367e-05,0.00023873312289450648,7
16769,jesgundy,0,5,0.5,0.004620703196017671,1.3233145808994141e-05,0.00013262951271917026,4
16770,chaitanyanettem,0,3,0.0,0.000916569904334568,7.814508675170514e-06,7.957770763150216e-05,3
16771,mipapo,0,1,0.0,1.5165162352257283e-06,6.892504789350688e-06,2.6525902543834053e-05,1
16772,amercier,0,16,0.15,0.004785676617409795,2.7174871227766733e-05,0.00042441444070134485,13
16773,apburton84,1,6,0.4666666666666667,0.005307681717986607,1.250695155074958e-05,0.0001591554152630043,6
16774,MaybeS,1,17,0.22794117647058823,0.0030066592185500098,3.408707713027816e-05,0.0004509403432451789,11
16775,steveklebanoff,0,4,0.0,0.000152537841586876,9.827422372752292e-06,0.00010610361017533621,4
16776,odomojuli,0,3,0.6666666666666666,0.0024609273530654353,8.687753421580857e-06,7.957770763150216e-05,3
16777,grsind19,0,4,0.0,0.00018283175430560018,1.5016003103601702e-05,0.00010610361017533621,3
16778,gre,0,94,0.041866849691146193,0.010394190747820683,0.0001381573333000036,0.002493434839120401,30
16779,lucasteles,0,10,0.15555555555555556,0.0007742669849094552,1.7642667788949553e-05,0.0002652590254383405,10
16780,chenglinjava68,0,3,0.6666666666666666,0.0001683517022164954,7.88848811338708e-06,7.957770763150216e-05,3
16781,lxc86739795,1,4,0.0,2.5726982790264535e-05,1.056227215356949e-05,0.00010610361017533621,4
16782,axquired24,0,5,0.1,0.0013792283190537146,1.0730572699045633e-05,0.00013262951271917026,5
16783,justinoboyle,0,9,0.2777777777777778,0.0006238837855495847,2.3586576198981544e-05,0.00023873312289450648,6
16784,hznuksco,0,1,0.0,4.084507362242397e-05,5.3458905876059815e-06,2.6525902543834053e-05,1
16785,rapulu,0,4,1.0,0.0002091452331492625,9.262834966734436e-06,0.00010610361017533621,4
16786,AaronMT,1,1,0.0,5.464839285083216e-05,5.268952592922544e-06,2.6525902543834053e-05,1
16787,manbusky,0,1,0.0,0.00015310672015100577,5.1074088244232525e-06,2.6525902543834053e-05,1
16788,Yukaii,0,107,0.06489155351789808,0.01210023582737524,0.00014879285504525828,0.002838271572190244,33
16789,DanJFletcher,0,3,0.3333333333333333,0.0013041189395037091,8.102687853500295e-06,7.957770763150216e-05,3
16790,cheng-li,1,3,0.0,0.0008353619751877763,9.764416920995252e-06,7.957770763150216e-05,3
16791,makevoid,0,22,0.047619047619047616,0.002613062221845404,3.370759280555431e-05,0.0005835698559643491,15
16792,Gr1N,0,4,0.16666666666666666,0.0032305831680323324,1.0224777073469657e-05,0.00010610361017533621,4
16793,narze,0,10,0.15555555555555556,0.003146903107054153,2.7943624870567307e-05,0.0002652590254383405,5
16794,iFarmGolems,0,3,0.6666666666666666,0.0019628286121704266,7.84877849750513e-06,7.957770763150216e-05,3
16795,pdeligia,1,1,0.0,3.303954325584484e-07,8.881796277164077e-06,2.6525902543834053e-05,1
16796,milliams,1,2,0.0,5.547391051002023e-05,6.880667940030338e-06,5.3051805087668106e-05,2
16797,hsuehic,0,19,0.25146198830409355,0.004938261167633618,2.6831041826267945e-05,0.000503992148332847,15
16798,kbrock,0,11,0.4,0.003772278022710921,1.7699641181365585e-05,0.00029178492798217457,11
16799,kmruiz,1,5,0.0,0.0006189880668817435,1.3518483601494552e-05,0.00013262951271917026,4
16800,RicheZhang,0,2,0.0,3.495786361284149e-05,7.224302482114201e-06,5.3051805087668106e-05,2
16801,othreecodes,0,53,0.3447024673439768,0.00791695255303789,7.092098378123629e-05,0.0014058728348232048,28
16802,abdul-rehman-2050,1,1,0.0,5.294435904123542e-06,5.678669449283342e-06,2.6525902543834053e-05,1
16803,hello-chenchen,0,1,0.0,6.871020189973056e-05,5.3605756511595605e-06,2.6525902543834053e-05,1
16804,SmartPorridge,1,10,0.17777777777777778,0.0003405172177501127,1.9544229242098697e-05,0.0002652590254383405,9
16805,silentspring2,1,10,0.15555555555555556,0.00016027572732156873,2.859939788588593e-05,0.0002652590254383405,7
16806,jamesdaniels,0,37,0.08258258258258258,0.003049381087327289,5.493580440913113e-05,0.0009814583941218599,20
16807,oleg-andreyev,0,37,0.12162162162162163,0.0073194068977291025,5.915425773009558e-05,0.0009814583941218599,23
16808,morkro,0,25,0.17,0.007470817736633056,3.709989666637097e-05,0.0006631475635958513,18
16809,shubhamoy,0,25,0.11333333333333333,0.007679335289111095,3.998022602119408e-05,0.0006631475635958513,16
16810,rmasclef,0,4,0.0,0.00010257110611380357,1.0415294037764915e-05,0.00010610361017533621,4
16811,Kelvinmijaya,0,3,0.3333333333333333,0.0004192704865150096,8.85151177057271e-06,7.957770763150216e-05,3
16812,t-smirnov,1,9,0.08333333333333333,0.002520700305007563,2.3071000265425106e-05,0.00023873312289450648,7
16813,gvmohzibat,0,3,1.0,3.457801987160294e-05,1.2162506923504861e-05,7.957770763150216e-05,3
16814,galexrt,0,8,0.10714285714285714,0.0022982602296177292,1.5456122403217386e-05,0.00021220722035067242,7
16815,HRcc,0,2,1.0,0.002408067256004873,8.532775660507231e-06,5.3051805087668106e-05,2
16816,Bjorn248,0,5,0.3,0.0027329857815391687,1.4295518203273831e-05,0.00013262951271917026,3
16817,masangbeom,0,2,0.0,5.105549440487791e-05,8.524608158690872e-06,5.3051805087668106e-05,2
16818,junjuew,1,7,0.14285714285714285,0.0027311902862667257,1.529978144035286e-05,0.00018568131780683837,6
16819,QiMa,0,2,1.0,0.0026957377930551915,6.848273240307636e-06,5.3051805087668106e-05,2
16820,andresn,0,1,0.0,0.0005891699716254473,5.2640140731994615e-06,2.6525902543834053e-05,1
16821,caleblareau,1,11,0.18181818181818182,0.0013012161336186192,2.317490015255861e-05,0.00029178492798217457,8
16822,emilyblack95,0,4,0.16666666666666666,0.0012912449171275514,1.0041063273216549e-05,0.00010610361017533621,4
